zone;day;week;climatic_year;ror_hydro_gen
iberian-peninsula;78;78;2008;22.578
iberian-peninsula;78;78;2009;27.397
iberian-peninsula;78;78;2010;31.392
iberian-peninsula;78;78;2011;32.103
iberian-peninsula;78;78;2012;21.543
iberian-peninsula;78;78;2013;24.065
iberian-peninsula;78;78;2014;33.422
iberian-peninsula;78;78;2015;16.683
iberian-peninsula;78;78;2016;17.473
iberian-peninsula;78;78;2017;16.666
iberian-peninsula;79;79;1982;21.614
iberian-peninsula;79;79;1983;23.744
iberian-peninsula;79;79;1984;29.074
iberian-peninsula;79;79;1985;19.131
iberian-peninsula;79;79;1986;38.431
iberian-peninsula;79;79;1987;29.1
iberian-peninsula;79;79;1988;20.474
iberian-peninsula;79;79;1989;32.742
iberian-peninsula;79;79;1990;28.268
iberian-peninsula;79;79;1991;39.083
iberian-peninsula;79;79;1992;23.345
iberian-peninsula;79;79;1993;20.963
iberian-peninsula;79;79;1994;30.97
iberian-peninsula;79;79;1995;22.691
iberian-peninsula;79;79;1996;19.218
iberian-peninsula;79;79;1997;24.284
iberian-peninsula;79;79;1998;30.983
iberian-peninsula;79;79;1999;17.755
iberian-peninsula;79;79;2000;22.335
iberian-peninsula;79;79;2001;34.221
iberian-peninsula;79;79;2002;40.796
iberian-peninsula;79;79;2003;27.776
iberian-peninsula;79;79;2004;30.097
iberian-peninsula;79;79;2005;22.664
iberian-peninsula;79;79;2006;26.095
iberian-peninsula;79;79;2007;25.476
iberian-peninsula;79;79;2008;23.825
iberian-peninsula;79;79;2009;26.628
iberian-peninsula;79;79;2010;27.554
iberian-peninsula;79;79;2011;33.958
iberian-peninsula;79;79;2012;21.859
iberian-peninsula;79;79;2013;24.721
iberian-peninsula;79;79;2014;34.038
iberian-peninsula;79;79;2015;19.825
iberian-peninsula;79;79;2016;37.943
iberian-peninsula;79;79;2017;16.469
iberian-peninsula;80;80;1982;24.975
iberian-peninsula;80;80;1983;22.088
iberian-peninsula;80;80;1984;17.301
iberian-peninsula;80;80;1985;30.186
iberian-peninsula;80;80;1986;30.757
iberian-peninsula;80;80;1987;22.095
iberian-peninsula;80;80;1988;21.155
iberian-peninsula;80;80;1989;30.318
iberian-peninsula;80;80;1990;29.172
iberian-peninsula;80;80;1991;41.36
iberian-peninsula;80;80;1992;23.759
iberian-peninsula;80;80;1993;18.322
iberian-peninsula;80;80;1994;29.193
iberian-peninsula;80;80;1995;25.564
iberian-peninsula;80;80;1996;22.175
iberian-peninsula;80;80;1997;22.806
iberian-peninsula;80;80;1998;27.863
iberian-peninsula;80;80;1999;17.927
iberian-peninsula;80;80;2000;22.666
iberian-peninsula;80;80;2001;33.831
iberian-peninsula;80;80;2002;41.883
iberian-peninsula;80;80;2003;37.076
iberian-peninsula;80;80;2004;25.894
iberian-peninsula;80;80;2005;26.625
iberian-peninsula;80;80;2006;25.469
iberian-peninsula;80;80;2007;33.278
iberian-peninsula;80;80;2008;24.148
iberian-peninsula;80;80;2009;24.827
iberian-peninsula;80;80;2010;26.644
iberian-peninsula;80;80;2011;34.245
iberian-peninsula;80;80;2012;19.758
iberian-peninsula;80;80;2013;21.022
iberian-peninsula;80;80;2014;32.293
iberian-peninsula;80;80;2015;19.68
iberian-peninsula;80;80;2016;31.221
iberian-peninsula;80;80;2017;16.082
iberian-peninsula;81;81;1982;30.996
iberian-peninsula;81;81;1983;20.963
iberian-peninsula;81;81;1984;21.442
iberian-peninsula;81;81;1985;36.993
iberian-peninsula;81;81;1986;39.835
iberian-peninsula;81;81;1987;16.808
iberian-peninsula;81;81;1988;22.66
iberian-peninsula;81;81;1989;25.501
iberian-peninsula;81;81;1990;29.304
iberian-peninsula;81;81;1991;39.736
iberian-peninsula;81;81;1992;21.425
iberian-peninsula;81;81;1993;25.573
iberian-peninsula;81;81;1994;31.163
iberian-peninsula;81;81;1995;20.513
iberian-peninsula;81;81;1996;22.38
iberian-peninsula;81;81;1997;26.964
iberian-peninsula;81;81;1998;20.067
iberian-peninsula;81;81;1999;27.273
iberian-peninsula;81;81;2000;21.009
iberian-peninsula;81;81;2001;34.153
iberian-peninsula;81;81;2002;42.894
iberian-peninsula;81;81;2003;35.342
iberian-peninsula;81;81;2004;29.071
iberian-peninsula;81;81;2005;26.718
iberian-peninsula;81;81;2006;25.458
iberian-peninsula;81;81;2007;33.321
iberian-peninsula;81;81;2008;23.805
iberian-peninsula;81;81;2009;24.036
iberian-peninsula;81;81;2010;30.354
iberian-peninsula;81;81;2011;36.486
iberian-peninsula;81;81;2012;17.908
iberian-peninsula;81;81;2013;23.596
iberian-peninsula;81;81;2014;33.208
iberian-peninsula;81;81;2015;19.047
iberian-peninsula;81;81;2016;34.493
iberian-peninsula;81;81;2017;16.549
iberian-peninsula;82;82;1982;29.799
iberian-peninsula;82;82;1983;24.502
iberian-peninsula;82;82;1984;22.429
iberian-peninsula;82;82;1985;28.755
iberian-peninsula;82;82;1986;37.168
iberian-peninsula;82;82;1987;22.048
iberian-peninsula;82;82;1988;18.284
iberian-peninsula;82;82;1989;25.156
iberian-peninsula;82;82;1990;31.91
iberian-peninsula;82;82;1991;39.676
iberian-peninsula;82;82;1992;26.24
iberian-peninsula;82;82;1993;20.854
iberian-peninsula;82;82;1994;37.47
iberian-peninsula;82;82;1995;25.526
iberian-peninsula;82;82;1996;27.988
iberian-peninsula;82;82;1997;22.902
iberian-peninsula;82;82;1998;21.492
iberian-peninsula;82;82;1999;18.385
iberian-peninsula;82;82;2000;19.649
iberian-peninsula;82;82;2001;35.017
iberian-peninsula;82;82;2002;41.977
iberian-peninsula;82;82;2003;27.877
iberian-peninsula;82;82;2004;28.113
iberian-peninsula;82;82;2005;27.042
iberian-peninsula;82;82;2006;36.447
iberian-peninsula;82;82;2007;21.44
iberian-peninsula;82;82;2008;21.768
iberian-peninsula;82;82;2009;27.385
iberian-peninsula;82;82;2010;26.49
iberian-peninsula;82;82;2011;40.566
iberian-peninsula;82;82;2012;17.089
iberian-peninsula;82;82;2013;30.359
iberian-peninsula;82;82;2014;33.761
iberian-peninsula;82;82;2015;16.749
iberian-peninsula;82;82;2016;26.9
iberian-peninsula;82;82;2017;18.192
iberian-peninsula;83;83;1982;23.713
iberian-peninsula;83;83;1983;21.789
iberian-peninsula;83;83;1984;27.72
iberian-peninsula;83;83;1985;15.043
iberian-peninsula;83;83;1986;33.931
iberian-peninsula;83;83;1987;17.346
iberian-peninsula;83;83;1988;18.956
iberian-peninsula;83;83;1989;20.355
iberian-peninsula;83;83;1990;22.063
iberian-peninsula;83;83;1991;34.628
iberian-peninsula;83;83;1992;21.059
iberian-peninsula;83;83;1993;20.375
iberian-peninsula;83;83;1994;24.13
iberian-peninsula;83;83;1995;16.703
iberian-peninsula;83;83;1996;20.262
iberian-peninsula;83;83;1997;21.031
iberian-peninsula;83;83;1998;22.016
iberian-peninsula;83;83;1999;27.311
iberian-peninsula;83;83;2000;21.041
iberian-peninsula;83;83;2001;32.582
iberian-peninsula;83;83;2002;40.13
iberian-peninsula;83;83;2003;27.303
iberian-peninsula;83;83;2004;24.702
iberian-peninsula;83;83;2005;28.635
iberian-peninsula;83;83;2006;28.95
iberian-peninsula;83;83;2007;20.852
iberian-peninsula;83;83;2008;21.699
iberian-peninsula;83;83;2009;30.368
iberian-peninsula;83;83;2010;28.676
iberian-peninsula;83;83;2011;48.272
iberian-peninsula;83;83;2012;17.36
iberian-peninsula;83;83;2013;44.195
iberian-peninsula;83;83;2014;23.95
iberian-peninsula;83;83;2015;20.32
iberian-peninsula;83;83;2016;24.637
iberian-peninsula;83;83;2017;17.307
iberian-peninsula;84;84;1982;23.845
iberian-peninsula;84;84;1983;20.057
iberian-peninsula;84;84;1984;29.625
iberian-peninsula;84;84;1985;15.084
iberian-peninsula;84;84;1986;28.23
iberian-peninsula;84;84;1987;17.15
iberian-peninsula;84;84;1988;17.78
iberian-peninsula;84;84;1989;23.508
iberian-peninsula;84;84;1990;22.653
iberian-peninsula;84;84;1991;21.884
iberian-peninsula;84;84;1992;17.265
iberian-peninsula;84;84;1993;19.523
iberian-peninsula;84;84;1994;24.4
iberian-peninsula;84;84;1995;17.313
iberian-peninsula;84;84;1996;19.269
iberian-peninsula;84;84;1997;21.208
iberian-peninsula;84;84;1998;20.259
iberian-peninsula;84;84;1999;14.475
iberian-peninsula;84;84;2000;18.339
iberian-peninsula;84;84;2001;31.585
iberian-peninsula;84;84;2002;35.101
iberian-peninsula;84;84;2003;21.443
iberian-peninsula;84;84;2004;24.267
iberian-peninsula;84;84;2005;29.902
iberian-peninsula;84;84;2006;29.088
iberian-peninsula;84;84;2007;23.033
iberian-peninsula;84;84;2008;22.782
iberian-peninsula;84;84;2009;25.446
iberian-peninsula;84;84;2010;29.158
iberian-peninsula;84;84;2011;33.543
iberian-peninsula;84;84;2012;17.51
iberian-peninsula;84;84;2013;25.711
iberian-peninsula;84;84;2014;25.366
iberian-peninsula;84;84;2015;18.614
iberian-peninsula;84;84;2016;24.46
iberian-peninsula;84;84;2017;9.885
iberian-peninsula;85;85;1982;23.112
iberian-peninsula;85;85;1983;19.871
iberian-peninsula;85;85;1984;28.437
iberian-peninsula;85;85;1985;28.645
iberian-peninsula;85;85;1986;36.198
iberian-peninsula;85;85;1987;26.022
iberian-peninsula;85;85;1988;23.57
iberian-peninsula;85;85;1989;22.671
iberian-peninsula;85;85;1990;26.336
iberian-peninsula;85;85;1991;35.256
iberian-peninsula;85;85;1992;19.899
iberian-peninsula;85;85;1993;18.455
iberian-peninsula;85;85;1994;26.915
iberian-peninsula;85;85;1995;23.528
iberian-peninsula;85;85;1996;29.299
iberian-peninsula;85;85;1997;22.561
iberian-peninsula;85;85;1998;26.776
iberian-peninsula;85;85;1999;20.516
iberian-peninsula;85;85;2000;18.76
iberian-peninsula;85;85;2001;36.245
iberian-peninsula;85;85;2002;42.707
iberian-peninsula;85;85;2003;21.434
iberian-peninsula;85;85;2004;28.73
iberian-peninsula;85;85;2005;34.417
iberian-peninsula;85;85;2006;29.183
iberian-peninsula;85;85;2007;29.212
iberian-peninsula;85;85;2008;23.664
iberian-peninsula;85;85;2009;22.713
iberian-peninsula;85;85;2010;36.657
iberian-peninsula;85;85;2011;38.403
iberian-peninsula;85;85;2012;19.044
iberian-peninsula;85;85;2013;18.708
iberian-peninsula;85;85;2014;23.245
iberian-peninsula;85;85;2015;26.01
iberian-peninsula;85;85;2016;26.509
iberian-peninsula;85;85;2017;12.509
iberian-peninsula;86;86;1982;37.024
iberian-peninsula;86;86;1983;24.825
iberian-peninsula;86;86;1984;25.792
iberian-peninsula;86;86;1985;32.496
iberian-peninsula;86;86;1986;43.752
iberian-peninsula;86;86;1987;22.981
iberian-peninsula;86;86;1988;22.437
iberian-peninsula;86;86;1989;26.219
iberian-peninsula;86;86;1990;25.321
iberian-peninsula;86;86;1991;35.681
iberian-peninsula;86;86;1992;21.642
iberian-peninsula;86;86;1993;18.5
iberian-peninsula;86;86;1994;27.931
iberian-peninsula;86;86;1995;20.445
iberian-peninsula;86;86;1996;26.807
iberian-peninsula;86;86;1997;24.646
iberian-peninsula;86;86;1998;22.9
iberian-peninsula;86;86;1999;19.918
iberian-peninsula;86;86;2000;19.45
iberian-peninsula;86;86;2001;35.882
iberian-peninsula;86;86;2002;35.713
iberian-peninsula;86;86;2003;19.229
iberian-peninsula;86;86;2004;23.283
iberian-peninsula;86;86;2005;31.278
iberian-peninsula;86;86;2006;38.844
iberian-peninsula;86;86;2007;31.684
iberian-peninsula;86;86;2008;25.45
iberian-peninsula;86;86;2009;21.549
iberian-peninsula;86;86;2010;32.403
iberian-peninsula;86;86;2011;42.688
iberian-peninsula;86;86;2012;20.781
iberian-peninsula;86;86;2013;25.505
iberian-peninsula;86;86;2014;18.76
iberian-peninsula;86;86;2015;20.398
iberian-peninsula;86;86;2016;21.515
iberian-peninsula;86;86;2017;13.133
iberian-peninsula;87;87;1982;42.879
iberian-peninsula;87;87;1983;25.858
iberian-peninsula;87;87;1984;36.913
iberian-peninsula;87;87;1985;23.993
iberian-peninsula;87;87;1986;39.574
iberian-peninsula;87;87;1987;22.15
iberian-peninsula;87;87;1988;25.404
iberian-peninsula;87;87;1989;23.564
iberian-peninsula;87;87;1990;29.117
iberian-peninsula;87;87;1991;34.427
iberian-peninsula;87;87;1992;21.777
iberian-peninsula;87;87;1993;28.17
iberian-peninsula;87;87;1994;32.077
iberian-peninsula;87;87;1995;22.501
iberian-peninsula;87;87;1996;25.154
iberian-peninsula;87;87;1997;20.274
iberian-peninsula;87;87;1998;25.095
iberian-peninsula;87;87;1999;17.451
iberian-peninsula;87;87;2000;19.713
iberian-peninsula;87;87;2001;32.635
iberian-peninsula;87;87;2002;37.0
iberian-peninsula;87;87;2003;23.445
iberian-peninsula;87;87;2004;22.046
iberian-peninsula;87;87;2005;31.17
iberian-peninsula;87;87;2006;35.848
iberian-peninsula;87;87;2007;29.266
iberian-peninsula;87;87;2008;26.821
iberian-peninsula;87;87;2009;23.504
iberian-peninsula;87;87;2010;38.433
iberian-peninsula;87;87;2011;39.804
iberian-peninsula;87;87;2012;22.607
iberian-peninsula;87;87;2013;29.993
iberian-peninsula;87;87;2014;28.006
iberian-peninsula;87;87;2015;20.443
iberian-peninsula;87;87;2016;29.789
iberian-peninsula;87;87;2017;13.705
iberian-peninsula;88;88;1982;29.576
iberian-peninsula;88;88;1983;21.342
iberian-peninsula;88;88;1984;24.695
iberian-peninsula;88;88;1985;33.418
iberian-peninsula;88;88;1986;32.309
iberian-peninsula;88;88;1987;19.182
iberian-peninsula;88;88;1988;22.311
iberian-peninsula;88;88;1989;26.649
iberian-peninsula;88;88;1990;27.407
iberian-peninsula;88;88;1991;32.1
iberian-peninsula;88;88;1992;22.994
iberian-peninsula;88;88;1993;18.165
iberian-peninsula;88;88;1994;31.393
iberian-peninsula;88;88;1995;21.982
iberian-peninsula;88;88;1996;27.77
iberian-peninsula;88;88;1997;22.4
iberian-peninsula;88;88;1998;23.924
iberian-peninsula;88;88;1999;18.169
iberian-peninsula;88;88;2000;22.56
iberian-peninsula;88;88;2001;31.549
iberian-peninsula;88;88;2002;38.288
iberian-peninsula;88;88;2003;26.607
iberian-peninsula;88;88;2004;16.545
iberian-peninsula;88;88;2005;36.17
iberian-peninsula;88;88;2006;33.372
iberian-peninsula;88;88;2007;23.45
iberian-peninsula;88;88;2008;28.319
iberian-peninsula;88;88;2009;22.772
iberian-peninsula;88;88;2010;40.359
iberian-peninsula;88;88;2011;40.15
iberian-peninsula;88;88;2012;23.723
iberian-peninsula;88;88;2013;35.561
iberian-peninsula;88;88;2014;45.244
iberian-peninsula;88;88;2015;19.709
iberian-peninsula;88;88;2016;22.075
iberian-peninsula;88;88;2017;13.544
iberian-peninsula;89;89;1982;24.696
iberian-peninsula;89;89;1983;19.006
iberian-peninsula;89;89;1984;27.384
iberian-peninsula;89;89;1985;20.64
iberian-peninsula;89;89;1986;29.335
iberian-peninsula;89;89;1987;19.024
iberian-peninsula;89;89;1988;18.765
iberian-peninsula;89;89;1989;21.612
iberian-peninsula;89;89;1990;29.286
iberian-peninsula;89;89;1991;21.179
iberian-peninsula;89;89;1992;21.133
iberian-peninsula;89;89;1993;18.079
iberian-peninsula;89;89;1994;28.995
iberian-peninsula;89;89;1995;22.481
iberian-peninsula;89;89;1996;26.258
iberian-peninsula;89;89;1997;23.79
iberian-peninsula;89;89;1998;23.467
iberian-peninsula;89;89;1999;26.111
iberian-peninsula;89;89;2000;22.854
iberian-peninsula;89;89;2001;32.17
iberian-peninsula;89;89;2002;34.689
iberian-peninsula;89;89;2003;31.163
iberian-peninsula;89;89;2004;17.251
iberian-peninsula;89;89;2005;29.285
iberian-peninsula;89;89;2006;39.765
iberian-peninsula;89;89;2007;25.234
iberian-peninsula;89;89;2008;28.403
iberian-peninsula;89;89;2009;19.169
iberian-peninsula;89;89;2010;27.916
iberian-peninsula;89;89;2011;37.398
iberian-peninsula;89;89;2012;24.168
iberian-peninsula;89;89;2013;34.295
iberian-peninsula;89;89;2014;43.303
iberian-peninsula;89;89;2015;19.007
iberian-peninsula;89;89;2016;30.093
iberian-peninsula;89;89;2017;14.054
iberian-peninsula;90;90;1982;23.614
iberian-peninsula;90;90;1983;24.019
iberian-peninsula;90;90;1984;31.64
iberian-peninsula;90;90;1985;18.869
iberian-peninsula;90;90;1986;24.696
iberian-peninsula;90;90;1987;20.895
iberian-peninsula;90;90;1988;19.433
iberian-peninsula;90;90;1989;18.424
iberian-peninsula;90;90;1990;22.889
iberian-peninsula;90;90;1991;31.194
iberian-peninsula;90;90;1992;21.12
iberian-peninsula;90;90;1993;25.346
iberian-peninsula;90;90;1994;28.085
iberian-peninsula;90;90;1995;18.57
iberian-peninsula;90;90;1996;24.043
iberian-peninsula;90;90;1997;20.414
iberian-peninsula;90;90;1998;23.621
iberian-peninsula;90;90;1999;20.739
iberian-peninsula;90;90;2000;18.387
iberian-peninsula;90;90;2001;29.742
iberian-peninsula;90;90;2002;40.736
iberian-peninsula;90;90;2003;32.902
iberian-peninsula;90;90;2004;19.009
iberian-peninsula;90;90;2005;29.458
iberian-peninsula;90;90;2006;38.946
iberian-peninsula;90;90;2007;27.175
iberian-peninsula;90;90;2008;26.697
iberian-peninsula;90;90;2009;18.693
iberian-peninsula;90;90;2010;29.005
iberian-peninsula;90;90;2011;39.512
iberian-peninsula;90;90;2012;25.711
iberian-peninsula;90;90;2013;35.752
iberian-peninsula;90;90;2014;27.826
iberian-peninsula;90;90;2015;20.319
iberian-peninsula;90;90;2016;25.817
iberian-peninsula;90;90;2017;14.535
iberian-peninsula;91;91;1982;26.333
iberian-peninsula;91;91;1983;23.861
iberian-peninsula;91;91;1984;34.276
iberian-peninsula;91;91;1985;18.683
iberian-peninsula;91;91;1986;28.131
iberian-peninsula;91;91;1987;17.833
iberian-peninsula;91;91;1988;20.702
iberian-peninsula;91;91;1989;22.459
iberian-peninsula;91;91;1990;20.321
iberian-peninsula;91;91;1991;26.647
iberian-peninsula;91;91;1992;18.519
iberian-peninsula;91;91;1993;19.108
iberian-peninsula;91;91;1994;31.257
iberian-peninsula;91;91;1995;17.86
iberian-peninsula;91;91;1996;22.156
iberian-peninsula;91;91;1997;21.983
iberian-peninsula;91;91;1998;19.645
iberian-peninsula;91;91;1999;22.359
iberian-peninsula;91;91;2000;18.781
iberian-peninsula;91;91;2001;28.141
iberian-peninsula;91;91;2002;30.157
iberian-peninsula;91;91;2003;43.862
iberian-peninsula;91;91;2004;18.22
iberian-peninsula;91;91;2005;30.205
iberian-peninsula;91;91;2006;34.116
iberian-peninsula;91;91;2007;29.082
iberian-peninsula;91;91;2008;27.882
iberian-peninsula;91;91;2009;15.796
iberian-peninsula;91;91;2010;28.864
iberian-peninsula;91;91;2011;38.717
iberian-peninsula;91;91;2012;25.531
iberian-peninsula;91;91;2013;41.014
iberian-peninsula;91;91;2014;22.07
iberian-peninsula;91;91;2015;22.938
iberian-peninsula;91;91;2016;41.969
iberian-peninsula;91;91;2017;15.272
iberian-peninsula;92;92;1982;29.942
iberian-peninsula;92;92;1983;25.074
iberian-peninsula;92;92;1984;29.907
iberian-peninsula;92;92;1985;27.611
iberian-peninsula;92;92;1986;26.521
iberian-peninsula;92;92;1987;23.683
iberian-peninsula;92;92;1988;21.325
iberian-peninsula;92;92;1989;25.517
iberian-peninsula;92;92;1990;19.617
iberian-peninsula;92;92;1991;27.109
iberian-peninsula;92;92;1992;19.339
iberian-peninsula;92;92;1993;20.794
iberian-peninsula;92;92;1994;32.712
iberian-peninsula;92;92;1995;19.591
iberian-peninsula;92;92;1996;43.352
iberian-peninsula;92;92;1997;20.677
iberian-peninsula;92;92;1998;27.704
iberian-peninsula;92;92;1999;22.524
iberian-peninsula;92;92;2000;19.647
iberian-peninsula;92;92;2001;27.209
iberian-peninsula;92;92;2002;24.871
iberian-peninsula;92;92;2003;38.976
iberian-peninsula;92;92;2004;26.575
iberian-peninsula;92;92;2005;29.884
iberian-peninsula;92;92;2006;41.252
iberian-peninsula;92;92;2007;27.885
iberian-peninsula;92;92;2008;30.039
iberian-peninsula;92;92;2009;20.007
iberian-peninsula;92;92;2010;21.173
iberian-peninsula;92;92;2011;45.693
iberian-peninsula;92;92;2012;24.962
iberian-peninsula;92;92;2013;41.13
iberian-peninsula;92;92;2014;26.676
iberian-peninsula;92;92;2015;20.964
iberian-peninsula;92;92;2016;46.349
iberian-peninsula;92;92;2017;21.894
iberian-peninsula;93;93;1982;26.358
iberian-peninsula;93;93;1983;33.342
iberian-peninsula;93;93;1984;35.244
iberian-peninsula;93;93;1985;32.033
iberian-peninsula;93;93;1986;28.5
iberian-peninsula;93;93;1987;21.5
iberian-peninsula;93;93;1988;23.499
iberian-peninsula;93;93;1989;23.637
iberian-peninsula;93;93;1990;22.394
iberian-peninsula;93;93;1991;29.472
iberian-peninsula;93;93;1992;20.249
iberian-peninsula;93;93;1993;19.912
iberian-peninsula;93;93;1994;26.688
iberian-peninsula;93;93;1995;19.648
iberian-peninsula;93;93;1996;32.531
iberian-peninsula;93;93;1997;21.53
iberian-peninsula;93;93;1998;26.128
iberian-peninsula;93;93;1999;23.791
iberian-peninsula;93;93;2000;25.658
iberian-peninsula;93;93;2001;27.591
iberian-peninsula;93;93;2002;37.704
iberian-peninsula;93;93;2003;34.942
iberian-peninsula;93;93;2004;24.788
iberian-peninsula;93;93;2005;28.437
iberian-peninsula;93;93;2006;34.773
iberian-peninsula;93;93;2007;21.222
iberian-peninsula;93;93;2008;31.271
iberian-peninsula;93;93;2009;19.205
iberian-peninsula;93;93;2010;26.4
iberian-peninsula;93;93;2011;39.039
iberian-peninsula;93;93;2012;30.405
iberian-peninsula;93;93;2013;38.43
iberian-peninsula;93;93;2014;27.219
iberian-peninsula;93;93;2015;21.041
iberian-peninsula;93;93;2016;20.414
iberian-peninsula;93;93;2017;18.299
iberian-peninsula;94;94;1982;27.998
iberian-peninsula;94;94;1983;32.285
iberian-peninsula;94;94;1984;38.319
iberian-peninsula;94;94;1985;23.762
iberian-peninsula;94;94;1986;34.447
iberian-peninsula;94;94;1987;20.176
iberian-peninsula;94;94;1988;23.693
